9.857	92.01
10	92.105
10.145	92.033
10.293	91.987
10.443	91.961
10.595	91.946
10.749	91.934
10.905	91.926
11.064	91.922
11.225	91.923
11.388	91.926
11.554	91.929
11.722	91.932
11.892	91.929
12.065	91.919
12.241	91.899
12.419	91.869
12.599	91.825
12.782	91.772
12.968	91.711
13.157	91.645
13.348	91.579
13.543	91.513
13.74	91.45
13.939	91.389
14.142	91.329
14.348	91.268
14.557	91.205
14.768	91.141
14.983	91.077
15.201	91.013
15.422	90.954
15.646	90.898
15.874	90.844
16.105	90.794
16.339	90.742
16.577	90.687
16.818	90.629
17.063	90.569
17.311	90.504
17.563	90.439
17.818	90.376
18.077	90.318
18.34	90.264
18.607	90.212
18.877	90.159
19.152	90.102
19.431	90.036
19.713	89.96
20	89.877
20.291	89.795
20.586	89.722
20.885	89.663
21.189	89.621
21.497	89.59
21.81	89.563
22.127	89.532
22.449	89.492
22.776	89.446
23.107	89.392
23.443	89.338
23.784	89.287
24.13	89.229
24.481	89.172
24.837	89.114
25.198	89.056
25.565	89.002
25.937	88.956
26.314	88.917
26.697	88.888
27.085	88.859
27.479	88.828
27.879	88.791
28.284	88.753
28.696	88.719
29.113	88.697
29.537	88.691
29.966	88.699
30.402	88.713
30.844	88.727
31.293	88.723
31.748	88.709
32.21	88.692
32.678	88.668
33.154	88.639
33.636	88.605
34.125	88.571
34.621	88.541
35.125	88.522
35.636	88.515
36.154	88.516
36.68	88.525
37.214	88.539
37.755	88.55
38.304	88.566
38.861	88.588
39.427	88.611
40	88.635
40.582	88.661
41.172	88.689
41.771	88.72
42.379	88.76
42.995	88.805
43.62	88.861
44.255	88.932
44.898	89.015
45.552	89.104
46.214	89.197
46.886	89.297
47.568	89.401
48.26	89.503
48.962	89.606
49.674	89.715
50.397	89.825
51.13	89.94
51.874	90.056
52.628	90.173
53.394	90.293
54.17	90.419
54.958	90.553
55.758	90.686
56.569	90.821
57.391	90.95
58.226	91.073
59.073	91.188
59.932	91.298
60.804	91.406
61.688	91.514
62.586	91.621
63.496	91.716
64.42	91.801
65.357	91.886
66.307	91.971
67.272	92.045
68.25	92.115
69.243	92.184
70.25	92.26
71.272	92.332
72.309	92.404
73.36	92.476
74.427	92.546
75.51	92.614
76.608	92.678
77.723	92.741
78.853	92.809
80	92.882
81.164	92.954
82.344	93.029
83.542	93.101
84.757	93.173
85.99	93.252
87.241	93.341
88.51	93.446
89.797	93.552
91.103	93.658
92.428	93.76
93.773	93.861
95.137	93.96
96.52	94.053
97.924	94.147
99.349	94.225
100.794	94.288
102.26	94.346
103.747	94.403
105.256	94.462
106.787	94.519
108.34	94.577
109.916	94.633
111.515	94.685
113.137	94.733
114.783	94.777
116.452	94.825
118.146	94.882
119.865	94.944
121.608	95.017
123.377	95.092
125.171	95.165
126.992	95.238
128.839	95.309
130.713	95.374
132.615	95.435
134.543	95.488
136.5	95.539
138.486	95.578
140.5	95.6
142.544	95.614
144.617	95.634
146.721	95.664
148.855	95.69
151.02	95.711
153.217	95.729
155.445	95.743
157.706	95.753
160	95.759
162.327	95.762
164.688	95.764
167.084	95.761
169.514	95.752
171.98	95.738
174.481	95.723
177.019	95.706
179.594	95.68
182.206	95.644
184.856	95.601
187.545	95.562
190.273	95.517
193.041	95.462
195.849	95.4
198.697	95.321
201.587	95.234
204.52	95.135
207.494	95.02
210.512	94.901
213.574	94.786
216.681	94.675
219.833	94.596
223.03	94.575
226.274	94.626
229.565	94.762
232.905	94.967
236.292	95.205
239.729	95.433
243.216	95.619
246.754	95.741
250.343	95.788
253.984	95.77
257.678	95.708
261.426	95.617
265.229	95.509
269.087	95.383
273.001	95.243
276.972	95.098
281	94.95
285.088	94.803
289.234	94.651
293.441	94.497
297.709	94.347
302.04	94.202
306.433	94.059
310.89	93.925
315.412	93.807
320	93.697
324.655	93.589
329.377	93.478
334.168	93.362
339.028	93.245
343.959	93.127
348.962	93.007
354.038	92.882
359.188	92.743
364.412	92.594
369.713	92.449
375.09	92.306
380.546	92.158
386.081	92.015
391.697	91.871
397.394	91.727
403.175	91.582
