9.857	81.471
10	81.637
10.145	81.657
10.293	81.722
10.443	81.817
10.595	81.927
10.749	82.036
10.905	82.144
11.064	82.25
11.225	82.354
11.388	82.452
11.554	82.544
11.722	82.631
11.892	82.713
12.065	82.789
12.241	82.86
12.419	82.927
12.599	82.987
12.782	83.04
12.968	83.085
13.157	83.124
13.348	83.157
13.543	83.182
13.74	83.2
13.939	83.212
14.142	83.216
14.348	83.217
14.557	83.215
14.768	83.218
14.983	83.228
15.201	83.248
15.422	83.282
15.646	83.321
15.874	83.365
16.105	83.407
16.339	83.439
16.577	83.457
16.818	83.459
17.063	83.447
17.311	83.423
17.563	83.395
17.818	83.371
18.077	83.36
18.34	83.366
18.607	83.39
18.877	83.428
19.152	83.474
19.431	83.52
19.713	83.559
20	83.585
20.291	83.599
20.586	83.604
20.885	83.599
21.189	83.592
21.497	83.582
21.81	83.575
22.127	83.572
22.449	83.577
22.776	83.59
23.107	83.609
23.443	83.632
23.784	83.657
24.13	83.674
24.481	83.691
24.837	83.708
25.198	83.724
25.565	83.74
25.937	83.753
26.314	83.763
26.697	83.771
27.085	83.776
27.479	83.781
27.879	83.786
28.284	83.788
28.696	83.787
29.113	83.783
29.537	83.783
29.966	83.789
30.402	83.8
30.844	83.816
31.293	83.82
31.748	83.816
32.21	83.809
32.678	83.793
33.154	83.773
33.636	83.755
34.125	83.742
34.621	83.736
35.125	83.736
35.636	83.733
36.154	83.719
36.68	83.693
37.214	83.657
37.755	83.604
38.304	83.551
38.861	83.5
39.427	83.45
40	83.4
40.582	83.348
41.172	83.295
41.771	83.244
42.379	83.197
42.995	83.15
43.62	83.11
44.255	83.083
44.898	83.067
45.552	83.055
46.214	83.045
46.886	83.04
47.568	83.036
48.26	83.031
48.962	83.028
49.674	83.03
50.397	83.036
51.13	83.052
51.874	83.076
52.628	83.107
53.394	83.152
54.17	83.209
54.958	83.283
55.758	83.366
56.569	83.458
57.391	83.549
58.226	83.639
59.073	83.727
59.932	83.814
60.804	83.909
61.688	84.01
62.586	84.114
63.496	84.214
64.42	84.31
65.357	84.411
66.307	84.516
67.272	84.617
68.25	84.719
69.243	84.83
70.25	84.959
71.272	85.092
72.309	85.236
73.36	85.389
74.427	85.549
75.51	85.715
76.608	85.884
77.723	86.056
78.853	86.235
80	86.422
81.164	86.61
82.344	86.802
83.542	86.993
84.757	87.186
85.99	87.387
87.241	87.597
88.51	87.822
89.797	88.044
91.103	88.265
92.428	88.478
93.773	88.689
95.137	88.898
96.52	89.101
97.924	89.304
99.349	89.489
100.794	89.658
102.26	89.821
103.747	89.98
105.256	90.139
106.787	90.295
108.34	90.45
109.916	90.601
111.515	90.748
113.137	90.888
114.783	91.024
116.452	91.16
118.146	91.303
119.865	91.446
121.608	91.596
123.377	91.747
125.171	91.894
126.992	92.041
128.839	92.186
130.713	92.324
132.615	92.456
134.543	92.581
136.5	92.7
138.486	92.803
140.5	92.888
142.544	92.96
144.617	93.035
146.721	93.12
148.855	93.201
151.02	93.278
153.217	93.354
155.445	93.429
157.706	93.502
160	93.569
162.327	93.634
164.688	93.695
167.084	93.749
169.514	93.796
171.98	93.834
174.481	93.87
177.019	93.905
179.594	93.931
182.206	93.951
184.856	93.969
187.545	93.994
190.273	94.018
193.041	94.036
195.849	94.05
198.697	94.049
201.587	94.04
204.52	94.024
207.494	93.991
210.512	93.956
213.574	93.918
216.681	93.865
219.833	93.804
223.03	93.738
226.274	93.659
229.565	93.576
232.905	93.488
236.292	93.395
239.729	93.294
243.216	93.194
246.754	93.101
250.343	93.01
253.984	92.923
257.678	92.84
261.426	92.755
265.229	92.665
269.087	92.564
273.001	92.453
276.972	92.34
281	92.227
285.088	92.119
289.234	92.009
293.441	91.898
297.709	91.787
302.04	91.677
306.433	91.565
310.89	91.458
315.412	91.367
320	91.284
324.655	91.205
329.377	91.123
334.168	91.038
339.028	90.953
343.959	90.875
348.962	90.804
354.038	90.743
359.188	90.674
364.412	90.612
369.713	90.567
375.09	90.535
380.546	90.509
386.081	90.497
391.697	90.492
397.394	90.488
403.175	90.479
409.039	90.462
414.989	90.433
421.025	90.385
427.149	90.32
433.362	90.243
439.665	90.165
446.06	90.087
452.548	90.048
459.131	90.02
465.809	90.004
472.584	90.003
479.458	90.015
486.432	90.04
493.507	90.072
500.686	90.112
507.968	90.158
515.357	90.205
522.853	90.248
530.458	90.288
538.174	90.327
546.002	90.357
553.943	90.377
562.001	90.382
570.175	90.361
578.469	90.319
586.883	90.264
595.419	90.191
604.08	90.104
612.866	90.025
621.78	89.978
630.824	89.93
640	89.847
649.309	89.748
658.753	89.637
668.335	89.529
678.056	89.42
687.919	89.323
697.925	89.25
708.077	89.211
718.376	89.204
728.825	89.227
739.426	89.265
750.181	89.311
761.093	89.354
772.163	89.389
783.394	89.424
794.789	89.463
806.349	89.51
818.078	89.567
829.977	89.634
842.05	89.702
854.298	89.771
866.724	89.838
879.33	89.903
892.12	89.96
905.097	90.013
918.262	90.068
931.618	90.128
945.169	90.185
958.917	90.238
972.864	90.278
987.015	90.308
1001.37	90.34
1015.94	90.366
1030.71	90.381
1045.71	90.392
1060.92	90.389
1076.35	90.367
1092.00	90.334
1107.89	90.291
1124.00	90.239
1140.35	90.185
1156.94	90.127
1173.77	90.066
1190.84	89.971
1208.16	89.871
1225.73	89.785
1243.56	89.689
1261.65	89.573
1280	89.444
1298.62	89.304
1317.51	89.166
1336.67	89.052
1356.11	88.974
1375.84	88.91
1395.85	88.835
1416.15	88.766
1436.75	88.702
1457.65	88.656
1478.85	88.637
1500.36	88.637
1522.19	88.651
1544.33	88.672
1566.79	88.693
1589.58	88.713
1612.70	88.734
1636.16	88.723
1659.96	88.681
1684.10	88.615
1708.60	88.538
1733.45	88.447
1758.66	88.328
1784.24	88.185
1810.19	88.036
1836.52	87.89
1863.24	87.758
1890.34	87.643
1917.83	87.537
1945.73	87.427
1974.03	87.295
2002.74	87.182
2031.87	87.093
2061.43	87.026
2091.41	86.962
2121.83	86.895
2152.70	86.828
2184.01	86.847
2215.77	86.886
2248.00	86.843
2280.70	86.741
2313.87	86.637
2347.53	86.562
2381.68	86.535
2416.32	86.562
2451.46	86.646
2487.12	86.774
2523.30	86.95
2560	87.101
2597.24	87.227
2635.01	87.326
2673.34	87.427
2712.23	87.555
2751.68	87.726
2791.70	87.952
2832.31	88.227
2873.50	88.538
2915.30	88.861
2957.70	89.181
3000.72	89.502
3044.37	89.823
3088.65	90.139
3133.58	90.456
3179.16	90.748
3225.40	90.968
3272.31	91.09
3319.91	91.151
3368.20	91.156
3417.19	91.128
3466.89	91.084
3517.32	91.024
3568.48	90.941
3620.39	90.815
3673.05	90.605
3726.47	90.322
3780.68	90.006
3835.67	89.692
3891.46	89.401
3948.06	89.128
4005.49	88.88
4063.75	88.684
4122.86	88.532
4182.82	88.371
4243.66	88.169
4305.39	87.893
4368.01	87.464
4431.55	86.836
4496.01	86.054
4561.40	85.201
4627.75	84.384
4695.06	83.7
4763.35	83.205
4832.64	82.885
4902.93	82.72
4974.24	82.603
5046.60	82.479
5120	82.377
5194.47	82.363
5270.03	82.485
5346.68	82.764
5424.45	83.211
5503.35	83.83
5583.40	84.62
5664.61	85.582
5747.01	86.686
5830.60	87.85
5915.41	88.98
6001.45	89.992
6088.74	90.833
6177.30	91.485
6267.15	91.919
6358.31	92.15
6450.80	92.223
6544.63	92.208
6639.82	92.197
6736.40	92.236
6834.38	92.341
6933.79	92.477
7034.64	92.584
7136.96	92.623
7240.77	92.588
7346.09	92.526
7452.94	92.52
7561.35	92.631
7671.33	92.849
7782.91	93.117
7896.12	93.336
8010.97	93.343
8127.49	93.158
8245.71	92.892
8365.65	92.678
8487.33	92.568
8610.78	92.639
8736.03	92.804
8863.09	93.041
8992.01	93.305
9122.80	93.485
9255.50	93.667
9390.12	94.016
9526.70	94.589
9665.27	95.387
9805.86	96.284
9948.49	97.07
10093.19	97.498
10240	97.42
10388.94	96.88
10540.06	95.84
10693.36	94.419
10848.90	92.768
11006.70	90.903
11166.80	88.871
11329.22	86.845
11494.01	85.192
11661.20	83.96
11830.81	82.948
12002.90	82.238
12177.48	81.627
12354.61	81.193
12534.31	81.141
12716.62	81.457
12901.59	82.22
13089.25	83.432
13279.64	84.963
13472.79	86.603
13668.76	88.25
13867.58	89.692
14069.29	90.663
14273.93	91.037
14481.55	90.69
14692.19	89.643
14905.89	88.244
15122.70	86.7
15342.66	85.202
15565.83	83.584
15792.24	81.53
16021.94	79.052
16254.99	76.537
16491.42	74.298
16731.29	72.481
16974.66	71.189
17221.56	70.58
17472.05	70.437
17726.19	70.694
17984.02	70.729
18245.61	70.868
18510.99	71.702
18780.24	73.745
19053.41	76.574
19330.55	80.151
19611.72	84.572
19896.97	88.998
20186.38	89.577
20480	90.123
20777.89	90.553
21080.11	90.908
21386.73	91.19
21697.80	91.364
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
