9.857	87.466
10	87.615
10.145	87.613
10.293	87.651
10.443	87.717
10.595	87.797
10.749	87.879
10.905	87.962
11.064	88.047
11.225	88.134
11.388	88.222
11.554	88.31
11.722	88.401
11.892	88.494
12.065	88.588
12.241	88.682
12.419	88.775
12.599	88.862
12.782	88.944
12.968	89.018
13.157	89.084
13.348	89.143
13.543	89.194
13.74	89.24
13.939	89.281
14.142	89.318
14.348	89.355
14.557	89.392
14.768	89.434
14.983	89.482
15.201	89.538
15.422	89.606
15.646	89.682
15.874	89.764
16.105	89.85
16.339	89.935
16.577	90.014
16.818	90.086
17.063	90.15
17.311	90.203
17.563	90.247
17.818	90.284
18.077	90.319
18.34	90.356
18.607	90.396
18.877	90.443
19.152	90.498
19.431	90.56
19.713	90.624
20	90.688
20.291	90.75
20.586	90.813
20.885	90.876
21.189	90.946
21.497	91.021
21.81	91.102
22.127	91.186
22.449	91.271
22.776	91.353
23.107	91.429
23.443	91.5
23.784	91.568
24.13	91.628
24.481	91.689
24.837	91.751
25.198	91.812
25.565	91.872
25.937	91.928
26.314	91.982
26.697	92.037
27.085	92.09
27.479	92.146
27.879	92.201
28.284	92.255
28.696	92.306
29.113	92.353
29.537	92.399
29.966	92.444
30.402	92.491
30.844	92.541
31.293	92.581
31.748	92.619
32.21	92.661
32.678	92.703
33.154	92.743
33.636	92.781
34.125	92.822
34.621	92.866
35.125	92.92
35.636	92.977
36.154	93.031
36.68	93.08
37.214	93.122
37.755	93.152
38.304	93.18
38.861	93.207
39.427	93.229
40	93.249
40.582	93.268
41.172	93.286
41.771	93.302
42.379	93.323
42.995	93.346
43.62	93.376
44.255	93.415
44.898	93.463
45.552	93.511
46.214	93.559
46.886	93.608
47.568	93.656
48.26	93.698
48.962	93.737
49.674	93.776
50.397	93.81
51.13	93.846
51.874	93.881
52.628	93.914
53.394	93.949
54.17	93.989
54.958	94.036
55.758	94.084
56.569	94.133
57.391	94.175
58.226	94.214
59.073	94.25
59.932	94.282
60.804	94.315
61.688	94.349
62.586	94.381
63.496	94.402
64.42	94.416
65.357	94.431
66.307	94.449
67.272	94.459
68.25	94.467
69.243	94.477
70.25	94.497
71.272	94.516
72.309	94.539
73.36	94.563
74.427	94.588
75.51	94.612
76.608	94.635
77.723	94.657
78.853	94.685
80	94.717
81.164	94.749
82.344	94.784
83.542	94.815
84.757	94.848
85.99	94.889
87.241	94.94
88.51	95.01
89.797	95.081
91.103	95.155
92.428	95.225
93.773	95.296
95.137	95.365
96.52	95.431
97.924	95.5
99.349	95.554
100.794	95.596
102.26	95.635
103.747	95.673
105.256	95.713
106.787	95.751
108.34	95.791
109.916	95.827
111.515	95.86
113.137	95.889
114.783	95.915
116.452	95.942
118.146	95.979
119.865	96.017
121.608	96.065
123.377	96.113
125.171	96.156
126.992	96.199
128.839	96.239
130.713	96.27
132.615	96.293
134.543	96.309
136.5	96.321
138.486	96.321
140.5	96.305
142.544	96.283
144.617	96.267
146.721	96.263
148.855	96.257
151.02	96.246
153.217	96.235
155.445	96.219
157.706	96.201
160	96.176
162.327	96.148
164.688	96.116
167.084	96.078
169.514	96.033
171.98	95.981
174.481	95.929
177.019	95.875
179.594	95.812
182.206	95.74
184.856	95.662
187.545	95.589
190.273	95.513
193.041	95.431
195.849	95.346
198.697	95.251
201.587	95.152
204.52	95.046
207.494	94.927
210.512	94.807
213.574	94.684
216.681	94.549
219.833	94.409
223.03	94.268
226.274	94.119
229.565	93.969
232.905	93.819
236.292	93.669
239.729	93.514
243.216	93.365
246.754	93.226
250.343	93.094
253.984	92.968
257.678	92.847
261.426	92.727
265.229	92.604
269.087	92.471
273.001	92.329
276.972	92.184
281	92.039
285.088	91.896
289.234	91.747
293.441	91.592
297.709	91.436
302.04	91.278
306.433	91.117
310.89	90.958
315.412	90.813
320	90.673
324.655	90.534
329.377	90.393
